Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
TX,US,03/24/2020,0,0,0,29.35739637,-99.76229172
TX,US,03/24/2020,0,0,0,29.89149232,-101.1525205
AK,US,03/24/2020,0,0,0,61.47502768,-144.7126799
NM,US,03/24/2020,0,0,0,34.71669834,-106.8103733
ID,US,03/24/2020,1,0,0,44.76728382,-115.5676773
MT,US,03/24/2020,0,0,0,48.36435097,-106.6669635
NE,US,03/24/2020,0,0,0,41.56730777,-98.98197724
AR,US,03/24/2020,5,0,0,35.58095779,-92.51295036
IA,US,03/24/2020,0,0,0,40.75326764,-91.95017958
MI,US,03/24/2020,0,0,0,42.25190229,-86.01939087
TN,US,03/24/2020,0,0,0,35.69864497,-85.45221699
OH,US,03/24/2020,0,0,0,40.8554138,-84.59111700000003
TX,US,03/24/2020,1,0,0,32.56483801,-95.83766469
NC,US,03/24/2020,1,0,0,36.36880673,-78.40670845
IN,US,03/24/2020,1,0,0,38.02658833,-87.58763124
PA,US,03/24/2020,0,0,0,41.40323442,-79.75845449
CA,US,03/24/2020,35,1,0,34.44465746,-119.0910613
IL,US,03/24/2020,0,0,0,40.18417171,-87.73384359
LA,US,03/24/2020,0,0,0,29.83517605,-92.30292538
IN,US,03/24/2020,0,0,0,39.8523352,-87.46160542
LA,US,03/24/2020,2,0,0,31.10884837,-93.18153838
MO,US,03/24/2020,0,0,0,37.8457799,-94.34127305
WI,US,03/24/2020,0,0,0,43.59422667,-90.8324691
TX,US,03/24/2020,3,0,0,28.79780988,-96.96813006
IN,US,03/24/2020,3,0,0,39.42944561,-87.39169027
WI,US,03/24/2020,0,0,0,46.05467334,-89.51719204
OH,US,03/24/2020,0,0,0,39.25208988,-82.4831444
VA,US,03/24/2020,17,1,0,36.73285734,-76.04566934
FL,US,03/24/2020,18,0,0,29.05858895,-81.18263252
IL,US,03/24/2020,0,0,0,38.44272901,-87.84922065
IN,US,03/24/2020,0,0,0,40.84704239,-85.79328272
MN,US,03/24/2020,1,0,0,44.28424356,-92.23121312
KS,US,03/24/2020,0,0,0,38.95471985,-96.20350509
MN,US,03/24/2020,0,0,0,46.58589171,-94.96968506
OK,US,03/24/2020,0,0,0,35.96024096,-95.51911308
WA,US,03/24/2020,0,0,0,46.29180039999999,-123.4250831
NC,US,03/24/2020,66,0,0,35.78879266,-78.65249174
FL,US,03/24/2020,0,0,0,30.16548905,-84.39895211
ME,US,03/24/2020,1,0,0,44.4858305,-69.12061935
AL,US,03/24/2020,5,0,0,33.80270512,-87.30027177
GA,US,03/24/2020,0,0,0,34.73376362,-85.30165174
TX,US,03/24/2020,1,0,0,30.73872995,-95.57440968
WA,US,03/24/2020,1,0,0,46.23040051,-118.4775539
KS,US,03/24/2020,0,0,0,38.91686134,-101.7638876
TX,US,03/24/2020,1,0,0,30.01058447,-95.99011759
OR,US,03/24/2020,0,0,0,45.57894064,-117.18353799999998
ND,US,03/24/2020,1,0,0,48.36876964,-97.72574783
MS,US,03/24/2020,2,0,0,31.14971548,-90.10446654
FL,US,03/24/2020,10,0,0,30.64204028,-86.16935664
GA,US,03/24/2020,1,0,0,33.78017694,-83.73552314
SD,US,03/24/2020,0,0,0,45.43019636,-100.0307514
WI,US,03/24/2020,4,0,0,42.66858202,-88.54163073
IA,US,03/24/2020,1,0,0,41.03064984,-92.40954728
ND,US,03/24/2020,3,0,0,48.22390169,-101.5436763
TX,US,03/24/2020,0,0,0,31.50999644,-103.0927909
GA,US,03/24/2020,0,0,0,31.05449097,-82.42224148
GA,US,03/24/2020,0,0,0,33.41146451,-82.67795848
IL,US,03/24/2020,0,0,0,40.84925021,-90.6147432
IN,US,03/24/2020,0,0,0,40.34728141,-87.35602659
IA,US,03/24/2020,1,0,0,41.33559454,-93.56007641
KY,US,03/24/2020,4,0,0,36.99903045,-86.42672751
MS,US,03/24/2020,0,0,0,32.35810271,-90.83352619
MO,US,03/24/2020,0,0,0,38.76529479,-91.16124662
NJ,US,03/24/2020,15,0,0,40.85951833,-74.99556527
NY,US,03/24/2020,2,0,0,43.56173026,-73.8433699
NC,US,03/24/2020,0,0,0,36.39728256,-78.10652228
OH,US,03/24/2020,7,0,0,39.42581994,-84.16557457
PA,US,03/24/2020,0,0,0,41.81304978,-79.26969577
TN,US,03/24/2020,0,0,0,35.6728299,-85.77969117
VA,US,03/24/2020,0,0,0,38.90847745,-78.20280433
IN,US,03/24/2020,1,0,0,38.08922676,-87.2716085
UT,US,03/24/2020,15,0,0,40.33110236,-111.1691419
OR,US,03/24/2020,0,0,0,45.16292781,-121.1670954
MN,US,03/24/2020,1,0,0,44.02211116,-93.58720034
WY,US,03/24/2020,0,0,0,43.90451606,-107.68018700000002
WI,US,03/24/2020,0,0,0,45.89838588,-91.79050449
AL,US,03/24/2020,1,0,0,31.4092794,-88.20689944
AR,US,03/24/2020,5,0,0,35.976844,-94.21800746
CO,US,03/24/2020,0,0,0,39.97015535,-103.202587
FL,US,03/24/2020,0,0,0,30.61359259,-85.66002461
GA,US,03/24/2020,1,0,0,32.96711864,-82.79357039
ID,US,03/24/2020,0,0,0,44.45275475,-116.7847688
IL,US,03/24/2020,1,0,0,38.35309213,-89.40982703
IN,US,03/24/2020,2,0,0,38.60219804,-86.1049363
IA,US,03/24/2020,4,0,0,41.33577126,-91.71725711
KS,US,03/24/2020,0,0,0,39.78420784,-97.0875323
KY,US,03/24/2020,0,0,0,37.75599461,-85.17407732
LA,US,03/24/2020,3,1,0,30.85288548,-90.03866652
ME,US,03/24/2020,0,0,0,45.01607142,-67.62813524
MD,US,03/24/2020,2,0,0,39.60835778,-77.82002295
MN,US,03/24/2020,10,0,0,45.03864533,-92.88429635
MS,US,03/24/2020,5,0,0,33.28392041,-90.94196237
MO,US,03/24/2020,0,0,0,37.96130078,-90.87948158
NE,US,03/24/2020,3,0,0,41.52815707,-96.22019892
NY,US,03/24/2020,3,0,0,43.31153794,-73.43043448
NC,US,03/24/2020,0,0,0,35.83810081,-76.57299037
OH,US,03/24/2020,1,0,0,39.45690571,-81.49121382
OK,US,03/24/2020,2,0,0,36.71380786,-95.90514104
OR,US,03/24/2020,76,2,0,45.55972701,-123.0955257
PA,US,03/24/2020,9,0,0,40.19208869,-80.24582867
RI,US,03/24/2020,9,0,0,41.45961631,-71.61435303
TN,US,03/24/2020,7,0,0,36.29472368,-82.49454720000001
TX,US,03/24/2020,0,0,0,30.21498498,-96.40946246
UT,US,03/24/2020,5,0,0,37.28003525,-113.504698
VT,US,03/24/2020,3,0,0,44.27343241,-72.61604978
VA,US,03/24/2020,0,0,0,36.72341572,-81.95666289
WI,US,03/24/2020,17,0,0,43.36863664,-88.22974712
OK,US,03/24/2020,0,0,0,35.29071824,-98.99180434
NV,US,03/24/2020,44,0,0,40.66562265,-119.6631594
MI,US,03/24/2020,50,3,0,42.253105,-83.83853204
NC,US,03/24/2020,3,0,0,36.23103603,-81.70033724
MN,US,03/24/2020,0,0,0,43.97823903,-94.61413846
WI,US,03/24/2020,31,0,0,43.01833055,-88.30431188
WI,US,03/24/2020,0,0,0,44.47068056,-88.96534501
WI,US,03/24/2020,0,0,0,44.11324419,-89.24317107
GA,US,03/24/2020,0,0,0,31.5521809,-81.91894878
IL,US,03/24/2020,0,0,0,38.42955355,-88.42586459
IN,US,03/24/2020,0,0,0,39.8633444,-85.01044989
IA,US,03/24/2020,0,0,0,40.73969028,-93.32752197
KY,US,03/24/2020,0,0,0,36.80310688,-84.8251971
MI,US,03/24/2020,876,13,0,42.28098405,-83.281255
MS,US,03/24/2020,0,0,0,31.64135687,-88.69573913
MO,US,03/24/2020,0,0,0,37.11303869,-90.46001416
NE,US,03/24/2020,0,0,0,42.20934475,-97.11926964
NY,US,03/24/2020,6,0,0,43.15494365,-77.02976528
NC,US,03/24/2020,2,0,0,35.36438125,-78.00027268
OH,US,03/24/2020,0,0,0,40.82925852,-81.88844833
PA,US,03/24/2020,4,0,0,41.64938475,-75.29956506
TN,US,03/24/2020,0,0,0,35.23868267,-87.78644456
UT,US,03/24/2020,0,0,0,38.32335822,-110.9096801
WV,US,03/24/2020,0,0,0,38.14901357,-82.42287994
VA,US,03/24/2020,0,0,0,38.06451466,-78.90293905
TN,US,03/24/2020,0,0,0,36.29896232,-88.71990865
TX,US,03/24/2020,4,0,0,27.7610369,-99.33237355
UT,US,03/24/2020,9,0,0,41.27116049,-111.9145117
GA,US,03/24/2020,0,0,0,32.04066113,-84.54742852
IA,US,03/24/2020,0,0,0,42.42853483,-94.17987389
KY,US,03/24/2020,1,0,0,37.52168356,-87.67989953
LA,US,03/24/2020,3,1,0,32.70847669,-93.33121835
MS,US,03/24/2020,2,0,0,33.61300486,-89.28392912
MO,US,03/24/2020,0,0,0,37.2813734,-92.876329
NE,US,03/24/2020,0,0,0,40.17642643,-98.50019851
WV,US,03/24/2020,0,0,0,38.49370949,-80.4202023
CO,US,03/24/2020,50,2,0,40.55499405,-104.3929621
IN,US,03/24/2020,1,0,0,40.72934187,-85.22132966
ND,US,03/24/2020,0,0,0,47.58614526,-99.65904998
LA,US,03/24/2020,5,1,0,30.46058217,-91.30989571
LA,US,03/24/2020,0,0,0,32.78550125,-91.461201
LA,US,03/24/2020,0,0,0,30.87882871,-91.4148538
NY,US,03/24/2020,3891,1,0,41.16278376,-73.75741653
PA,US,03/24/2020,11,0,0,40.31377979999999,-79.46615476
VA,US,03/24/2020,0,0,0,38.11021557,-76.80213247
WY,US,03/24/2020,0,0,0,43.83961191,-104.5674881
WV,US,03/24/2020,0,0,0,39.6065771,-80.64016540000001
MI,US,03/24/2020,1,0,0,44.33853602,-85.57712739
TX,US,03/24/2020,1,0,0,29.27765923,-96.22319248
WA,US,03/24/2020,48,2,0,48.82227976,-121.7490018
MT,US,03/24/2020,0,0,0,46.46652491,-109.8464636
GA,US,03/24/2020,0,0,0,32.12009104,-82.72574721
NE,US,03/24/2020,0,0,0,41.91482725,-98.52798941
OR,US,03/24/2020,0,0,0,44.72698162,-120.02814270000002
TX,US,03/24/2020,0,0,0,35.40114335,-100.2699514
AR,US,03/24/2020,1,0,0,35.25688493,-91.74908296
GA,US,03/24/2020,0,0,0,34.64624278,-83.74905525
IL,US,03/24/2020,0,0,0,38.08706198,-88.17657461
IN,US,03/24/2020,0,0,0,40.74911165,-86.86492015
TN,US,03/24/2020,0,0,0,35.92929884,-85.45591799
NV,US,03/24/2020,0,0,0,39.44157041,-114.899966
IL,US,03/24/2020,1,0,0,41.75509713,-89.91556058
GA,US,03/24/2020,2,0,0,34.80987459,-84.96093476
IN,US,03/24/2020,0,0,0,41.13863784,-85.50791236
KY,US,03/24/2020,0,0,0,36.75700531,-84.14541217
WA,US,03/24/2020,2,0,0,46.90022523,-117.5241763
MT,US,03/24/2020,0,0,0,46.95925154,-104.2510927
KS,US,03/24/2020,0,0,0,38.48178252,-101.3471509
TX,US,03/24/2020,5,0,0,33.98842886,-98.7041034
MD,US,03/24/2020,4,0,0,38.37301947,-75.62705831
TX,US,03/24/2020,0,0,0,34.07945812,-99.24178437
AL,US,03/24/2020,0,0,0,31.98773215,-87.30891118
GA,US,03/24/2020,0,0,0,31.97496928,-83.43438555
GA,US,03/24/2020,0,0,0,33.78290391,-82.74286107
NC,US,03/24/2020,0,0,0,36.2084135,-81.16232895
MN,US,03/24/2020,0,0,0,46.35721532,-96.4684375
GA,US,03/24/2020,0,0,0,32.80291082,-83.17140684
MS,US,03/24/2020,4,0,0,31.16078225,-91.31018819
IL,US,03/24/2020,28,1,0,41.44619267,-87.97862712
TX,US,03/24/2020,0,0,0,26.47411727,-97.61535848
ND,US,03/24/2020,0,0,0,48.34522353,-103.4793387
OH,US,03/24/2020,0,0,0,41.56052014,-84.58429552
SC,US,03/24/2020,0,0,0,33.62190129,-79.72767442
VA,US,03/24/2020,5,1,0,37.28131268,-76.70905141
IL,US,03/24/2020,0,0,0,37.73033511,-88.92994027
TN,US,03/24/2020,64,0,0,35.89099229,-86.89281867
TX,US,03/24/2020,14,0,0,30.64655664,-97.6004854
KS,US,03/24/2020,0,0,0,37.55937174,-95.74323255
NC,US,03/24/2020,4,0,0,35.70625477,-77.917978
TN,US,03/24/2020,7,0,0,36.15496772,-86.29775884
TX,US,03/24/2020,0,0,0,29.1732598,-98.08693082
VA,US,03/24/2020,0,0,0,39.17054517,-78.17325058
CT,US,03/24/2020,2,0,0,41.82972709,-71.98182316
VT,US,03/24/2020,5,0,0,42.986982,-72.71268875
VT,US,03/24/2020,15,1,0,43.58010937,-72.58595157
TX,US,03/24/2020,0,0,0,31.85008651,-103.0485163
LA,US,03/24/2020,0,0,0,31.94449367,-92.63789413
IL,US,03/24/2020,5,0,0,42.33641854,-89.16085327
IA,US,03/24/2020,0,0,0,43.37751174,-93.73407298
WI,US,03/24/2020,5,0,0,44.06886922,-88.64477096
IA,US,03/24/2020,1,0,0,43.29094334,-91.84422722
MN,US,03/24/2020,0,0,0,43.98772283,-91.78081305
AL,US,03/24/2020,0,0,0,34.15030532,-87.37325922
MS,US,03/24/2020,2,0,0,33.08747908,-89.03391385
WV,US,03/24/2020,0,0,0,39.02775007,-81.37473928
TX,US,03/24/2020,0,0,0,33.21570665,-97.65460265
VA,US,03/24/2020,0,0,0,36.9746148,-82.62410519
KY,US,03/24/2020,0,0,0,37.73941626,-83.49303612
OH,US,03/24/2020,2,0,0,41.36224827,-83.62285108
TX,US,03/24/2020,0,0,0,32.78722382,-95.38236368
WV,US,03/24/2020,0,0,0,39.20967886,-81.5162836
WI,US,03/24/2020,1,0,0,44.45537896,-90.04158336
IA,US,03/24/2020,2,0,0,42.38979414,-96.0459439
IL,US,03/24/2020,3,0,0,40.78579374,-89.20973757
KY,US,03/24/2020,0,0,0,38.04178222,-84.7417556
AR,US,03/24/2020,1,0,0,35.18902527,-91.2439489
OK,US,03/24/2020,0,0,0,36.76705782,-98.86573064
KS,US,03/24/2020,1,0,0,37.8865336,-95.74006277
OK,US,03/24/2020,0,0,0,36.42316318,-99.26283045
MD,US,03/24/2020,2,0,0,38.21274277,-75.33200012
MA,US,03/24/2020,73,0,0,42.35026951,-71.90493363
GA,US,03/24/2020,4,0,0,31.55162306,-83.85090513
IA,US,03/24/2020,0,0,0,43.37750768,-93.26087602
MO,US,03/24/2020,0,0,0,40.47945588,-94.42328751
AK,US,03/24/2020,0,0,0,56.3202004,-132.05837309999998
IA,US,03/24/2020,0,0,0,42.73305373,-93.73515113
MN,US,03/24/2020,3,0,0,45.17297924,-93.96234781
MO,US,03/24/2020,0,0,0,37.27029221,-92.46914488
OH,US,03/24/2020,0,0,0,40.84339621,-83.30734173
KS,US,03/24/2020,22,1,0,39.11727348,-94.76378225
NY,US,03/24/2020,4,1,0,42.70145109,-78.22199579
PA,US,03/24/2020,0,0,0,41.51955538,-76.01074915
WV,US,03/24/2020,0,0,0,37.612327,-81.54511071
VA,US,03/24/2020,0,0,0,36.91582035,-81.07834059
NC,US,03/24/2020,0,0,0,36.16222629,-80.66239436
WA,US,03/24/2020,25,0,0,46.45738486,-120.7380126
AK,US,03/24/2020,0,0,0,59.8909808,-140.36014509999998
MS,US,03/24/2020,0,0,0,34.02824175,-89.70762049999998
OR,US,03/24/2020,6,0,0,45.23330449,-123.3086963
NC,US,03/24/2020,0,0,0,35.90079156,-82.31237181
SD,US,03/24/2020,0,0,0,43.00924485,-97.39467635
NY,US,03/24/2020,0,0,0,42.63505484,-77.10369919
AZ,US,03/24/2020,3,0,0,34.59933926,-112.5538588
MS,US,03/24/2020,3,0,0,32.77890365,-90.39656148
AR,US,03/24/2020,0,0,0,35.00292371,-93.41171338
MN,US,03/24/2020,0,0,0,44.71710183,-95.86842453
MT,US,03/24/2020,7,0,0,45.93955949,-108.2691486
TX,US,03/24/2020,0,0,0,33.17320212,-102.8276433
CA,US,03/24/2020,8,1,0,38.68278902,-121.9018288
ME,US,03/24/2020,16,0,0,43.47808377,-70.71052375
NE,US,03/24/2020,0,0,0,40.87272618,-97.59710186
PA,US,03/24/2020,18,0,0,39.9210089,-76.73040131
SC,US,03/24/2020,11,0,0,34.97281497,-81.18085944
VA,US,03/24/2020,6,1,0,37.24374789,-76.54412815
TX,US,03/24/2020,0,0,0,33.17659707,-98.68790885
CA,US,03/24/2020,3,0,0,39.26255932,-121.3535644
AK,US,03/24/2020,0,0,0,65.50815459,-151.3907387
AZ,US,03/24/2020,2,0,0,32.76895712,-113.90666740000002
CO,US,03/24/2020,1,0,0,40.00346839,-102.4258673
TX,US,03/24/2020,0,0,0,27.00156391,-99.16987152
TX,US,03/24/2020,0,0,0,28.86617238,-99.76050829
SD,US,03/24/2020,0,0,0,44.97881876,-101.6654622
Alberta,Canada,03/24/2020,359,1,0,53.9333,-116.5765
American Samoa,US,03/24/2020,0,0,0,-14.271,-170.132
Aruba,Netherlands,03/24/2020,12,0,1,12.5211,-69.9683
Australian Capital Territory,Australia,03/24/2020,39,0,0,-35.4735,149.0124
Beijing,China,03/24/2020,558,8,401,40.1824,116.4142
Bermuda,United Kingdom,03/24/2020,6,0,0,32.3078,-64.7505
British Columbia,Canada,03/24/2020,617,13,0,53.7267,-127.6476
Cayman Islands,United Kingdom,03/24/2020,6,1,0,19.3133,-81.2546
Channel Islands,United Kingdom,03/24/2020,36,0,0,49.3723,-2.3644
Curacao,Netherlands,03/24/2020,6,1,0,12.1696,-68.99
Diamond Princess,Canada,03/24/2020,0,1,0,0.0,0.0
Diamond Princess,US,03/24/2020,49,0,0,0.0,0.0
Faroe Islands,Denmark,03/24/2020,122,0,33,61.8926,-6.9118
French Guiana,France,03/24/2020,23,0,6,4.0,-53.0
French Polynesia,France,03/24/2020,25,0,0,-17.6797,-149.4068
Fujian,China,03/24/2020,318,1,295,26.0789,117.9874
Gansu,China,03/24/2020,136,2,119,37.8099,101.0583
Gibraltar,United Kingdom,03/24/2020,15,0,5,36.1408,-5.3536
Grand Princess,Canada,03/24/2020,13,0,0,0.0,0.0
Grand Princess,US,03/24/2020,28,1,0,0.0,0.0
Greenland,Denmark,03/24/2020,5,0,2,71.7069,-42.6043
Guadeloupe,France,03/24/2020,62,1,0,16.265,-61.551
Guam,US,03/24/2020,32,1,0,13.4443,144.7937
Guangdong,China,03/24/2020,1428,8,1333,23.3417,113.4244
Hainan,China,03/24/2020,168,6,168,19.1959,109.7453
Heilongjiang,China,03/24/2020,484,13,468,47.861999999999995,127.7615
Hong Kong,China,03/24/2020,386,4,101,22.3,114.2
Hubei,China,03/24/2020,67801,3160,60324,30.9756,112.2707
Isle of Man,United Kingdom,03/24/2020,23,0,0,54.2361,-4.5481
Jiangsu,China,03/24/2020,636,0,631,32.9711,119.455
Macau,China,03/24/2020,25,0,10,22.1667,113.55
Manitoba,Canada,03/24/2020,21,0,0,53.7609,-98.8139
Martinique,France,03/24/2020,57,1,0,14.6415,-61.0242
Mayotte,France,03/24/2020,36,0,0,-12.8275,45.166244
Montserrat,United Kingdom,03/24/2020,1,0,0,16.742498,-62.187366
New Brunswick,Canada,03/24/2020,18,0,0,46.5653,-66.4619
New Caledonia,France,03/24/2020,10,0,0,-20.904305,165.618042
New South Wales,Australia,03/24/2020,818,7,4,-33.8688,151.2093
Newfoundland and Labrador,Canada,03/24/2020,35,0,0,53.1355,-57.6604
Northern Mariana Islands,US,03/24/2020,0,0,0,15.0979,145.6739
Northern Territory,Australia,03/24/2020,6,0,0,-12.4634,130.8456
Nova Scotia,Canada,03/24/2020,51,0,0,44.682,-63.7443
Ontario,Canada,03/24/2020,588,7,0,51.2538,-85.3232
Prince Edward Island,Canada,03/24/2020,3,0,0,46.5107,-63.4168
Puerto Rico,US,03/24/2020,39,2,0,18.2208,-66.5901
Quebec,Canada,03/24/2020,1013,4,0,52.9399,-73.5491
Queensland,Australia,03/24/2020,397,0,8,-27.4698,153.0251
Recovered,Canada,03/24/2020,0,0,110,0.0,0.0
Recovered,US,03/24/2020,0,0,348,0.0,0.0
Reunion,France,03/24/2020,94,0,1,-21.1151,55.5364
Saint Barthelemy,France,03/24/2020,3,0,0,17.9,-62.8333
Saskatchewan,Canada,03/24/2020,72,0,0,52.9399,-106.4509
Shaanxi,China,03/24/2020,249,3,240,35.1917,108.8701
Shanghai,China,03/24/2020,414,4,330,31.201999999999998,121.4491
Sichuan,China,03/24/2020,545,3,536,30.6171,102.7103
Sint Maarten,Netherlands,03/24/2020,2,0,0,18.0425,-63.0548
South Australia,Australia,03/24/2020,170,0,6,-34.9285,138.6007
St Martin,France,03/24/2020,8,0,0,18.0708,-63.0501
Tasmania,Australia,03/24/2020,28,0,3,-42.8821,147.3272
Tianjin,China,03/24/2020,145,3,133,39.3054,117.323
Victoria,Australia,03/24/2020,411,0,97,-37.8136,144.9631
Virgin Islands,US,03/24/2020,17,0,0,18.3358,-64.8963
Western Australia,Australia,03/24/2020,175,1,1,-31.9505,115.8605
Zhejiang,China,03/24/2020,1240,1,1221,29.1832,120.0934
,Afghanistan,03/24/2020,74,1,1,33.93911,67.709953
,Albania,03/24/2020,123,5,10,41.1533,20.1683
,Algeria,03/24/2020,264,19,24,28.0339,1.6596
,Andorra,03/24/2020,164,1,1,42.5063,1.5218
,Angola,03/24/2020,3,0,0,-11.2027,17.8739
,Antigua and Barbuda,03/24/2020,3,0,0,17.0608,-61.7964
,Argentina,03/24/2020,387,6,52,-38.4161,-63.6167
,Armenia,03/24/2020,249,0,14,40.0691,45.0382
,Austria,03/24/2020,5283,28,9,47.5162,14.5501
,Azerbaijan,03/24/2020,87,1,10,40.1431,47.5769
,Bahamas,03/24/2020,5,0,1,25.025885,-78.035889
,Bahrain,03/24/2020,392,3,177,26.0275,50.55
,Bangladesh,03/24/2020,39,4,5,23.685,90.3563
,Barbados,03/24/2020,18,0,0,13.1939,-59.5432
,Belarus,03/24/2020,81,0,22,53.7098,27.9534
,Belgium,03/24/2020,4269,122,461,50.8333,4.469936
,Belize,03/24/2020,1,0,0,17.1899,-88.4976
,Benin,03/24/2020,6,0,0,9.3077,2.3158
,Bhutan,03/24/2020,2,0,0,27.5142,90.4336
,Bolivia,03/24/2020,29,0,0,-16.2902,-63.5887
,Bosnia and Herzegovina,03/24/2020,166,3,2,43.9159,17.6791
,Brazil,03/24/2020,2247,46,2,-14.235,-51.9253
,Brunei,03/24/2020,104,0,2,4.5353,114.7277
,Bulgaria,03/24/2020,218,3,3,42.7339,25.4858
,Burkina Faso,03/24/2020,114,4,7,12.2383,-1.5616
,Cabo Verde,03/24/2020,3,1,0,16.5388,-23.0418
,Cambodia,03/24/2020,91,0,4,11.55,104.9167
,Cameroon,03/24/2020,66,0,2,3.848,11.5021
,Central African Republic,03/24/2020,3,0,0,6.6111,20.9394
,Chad,03/24/2020,3,0,0,15.4542,18.7322
,Chile,03/24/2020,922,2,17,-35.6751,-71.543
,Colombia,03/24/2020,378,3,6,4.5709,-74.2973
,Congo (Brazzaville),03/24/2020,4,0,0,-4.2634,15.2832
,Congo (Kinshasa),03/24/2020,45,2,0,-4.322447,15.307045
,Costa Rica,03/24/2020,177,2,2,9.7489,-83.7534
,Cote d'Ivoire,03/24/2020,73,0,2,7.54,-5.5471
,Croatia,03/24/2020,382,1,5,45.1,15.2
,Cuba,03/24/2020,48,1,1,21.521757,-77.78116700000002
,Cyprus,03/24/2020,124,3,3,35.1264,33.4299
,Czechia,03/24/2020,1394,3,10,49.8175,15.473
,Denmark,03/24/2020,1591,32,1,56.2639,9.5018
,Djibouti,03/24/2020,3,0,0,11.8251,42.5903
,Dominica,03/24/2020,2,0,0,15.415,-61.371
,Dominican Republic,03/24/2020,312,6,3,18.7357,-70.1627
,Ecuador,03/24/2020,1082,27,3,-1.8312,-78.1834
,Egypt,03/24/2020,402,20,80,26.820553000000004,30.802498
,El Salvador,03/24/2020,5,0,0,13.7942,-88.8965
,Equatorial Guinea,03/24/2020,9,0,0,1.6508,10.2679
,Eritrea,03/24/2020,1,0,0,15.1794,39.7823
,Estonia,03/24/2020,369,0,7,58.5953,25.0136
,Eswatini,03/24/2020,4,0,0,-26.5225,31.4659
,Ethiopia,03/24/2020,12,0,0,9.145,40.4897
,Fiji,03/24/2020,4,0,0,-17.7134,178.065
,Finland,03/24/2020,792,1,10,61.92411,25.748151
,France,03/24/2020,22304,1100,3281,46.2276,2.2137
,Gabon,03/24/2020,6,1,0,-0.8037,11.6094
,Gambia,03/24/2020,3,1,0,13.4432,-15.3101
,Georgia,03/24/2020,70,0,9,42.3154,43.3569
,Germany,03/24/2020,32986,157,3243,51.165691,10.451526
,Ghana,03/24/2020,53,2,0,7.9465,-1.0232
,Greece,03/24/2020,743,20,29,39.0742,21.8243
,Grenada,03/24/2020,1,0,0,12.1165,-61.679
,Guatemala,03/24/2020,21,1,0,15.7835,-90.2308
,Guinea,03/24/2020,4,0,0,9.9456,-9.6966
,Guyana,03/24/2020,5,1,0,4.860416000000002,-58.93018000000001
,Haiti,03/24/2020,7,0,0,18.9712,-72.2852
,Holy See,03/24/2020,4,0,0,41.9029,12.4534
,Honduras,03/24/2020,30,0,0,15.2,-86.2419
,Hungary,03/24/2020,187,9,21,47.1625,19.5033
,Iceland,03/24/2020,648,2,51,64.9631,-19.0208
,India,03/24/2020,536,10,40,20.593684,78.96288
,Indonesia,03/24/2020,686,55,30,-0.7893,113.9213
,Iran,03/24/2020,24811,1934,8913,32.427908,53.68804599999999
,Iraq,03/24/2020,316,27,75,33.223191,43.679291
,Ireland,03/24/2020,1329,7,5,53.1424,-7.6921
,Israel,03/24/2020,1930,3,53,31.046051,34.851612
,Italy,03/24/2020,69176,6820,8326,41.87194,12.56738
,Jamaica,03/24/2020,21,1,2,18.1096,-77.2975
,Japan,03/24/2020,1193,43,285,36.204824,138.252924
,Jordan,03/24/2020,154,0,1,31.24,36.51
,Kazakhstan,03/24/2020,72,0,0,48.0196,66.9237
,Kenya,03/24/2020,25,0,0,-0.0236,37.9062
,"Korea, South",03/24/2020,9037,120,3507,35.90775700000001,127.766922
,Kuwait,03/24/2020,191,0,39,29.31166,47.481766
,Kyrgyzstan,03/24/2020,42,0,0,41.20438,74.766098
,Laos,03/24/2020,2,0,0,19.85627,102.495496
,Latvia,03/24/2020,197,0,1,56.8796,24.6032
,Lebanon,03/24/2020,318,4,8,33.8547,35.8623
,Liberia,03/24/2020,3,0,0,6.4280550000000005,-9.429499
,Libya,03/24/2020,1,0,0,26.3351,17.228331
,Liechtenstein,03/24/2020,51,0,0,47.14,9.55
,Lithuania,03/24/2020,209,2,1,55.1694,23.8813
,Luxembourg,03/24/2020,1099,8,6,49.8153,6.1296
,Madagascar,03/24/2020,17,0,0,-18.766947,46.869107
,Malaysia,03/24/2020,1624,16,183,4.210483999999999,101.975766
,Maldives,03/24/2020,13,0,5,3.2028,73.2207
,Malta,03/24/2020,110,0,2,35.9375,14.3754
,Mauritania,03/24/2020,2,0,0,21.0079,-10.9408
,Mauritius,03/24/2020,42,2,0,-20.348404,57.552152
,Mexico,03/24/2020,367,4,4,23.6345,-102.5528
,Moldova,03/24/2020,125,1,2,47.4116,28.3699
,Monaco,03/24/2020,23,0,1,43.7333,7.4167
,Mongolia,03/24/2020,10,0,0,46.8625,103.8467
,Montenegro,03/24/2020,47,1,0,42.708678000000006,19.37439
,Morocco,03/24/2020,170,5,6,31.7917,-7.0926
,Mozambique,03/24/2020,3,0,0,-18.665695,35.529562
,Namibia,03/24/2020,7,0,2,-22.9576,18.4904
,Nepal,03/24/2020,2,0,1,28.1667,84.25
,Netherlands,03/24/2020,5560,276,2,52.1326,5.2913
,New Zealand,03/24/2020,155,0,12,-40.9006,174.886
,Nicaragua,03/24/2020,2,0,0,12.865416,-85.207229
,Niger,03/24/2020,3,0,0,17.607789,8.081666
,Nigeria,03/24/2020,44,1,2,9.082,8.6753
