Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
US,2020-03-25 23:33:19,0,0,0,38.07136018,-82.72882223
US,2020-03-25 23:33:19,3,0,0,31.55147224,-90.10841127
US,2020-03-25 23:33:19,0,0,0,37.10626634,-93.83293097
US,2020-03-25 23:33:19,1,0,0,38.59743452,-82.53466552
US,2020-03-25 23:33:19,1,0,0,40.99206278,-80.33393706
US,2020-03-25 23:33:19,0,0,0,44.35919441,-103.79294279999999
US,2020-03-25 23:33:19,0,0,0,35.21675201,-87.39787695
US,2020-03-25 23:33:19,0,0,0,34.89851864,-94.70392124
US,2020-03-25 23:33:19,6,0,0,44.37136597,-93.72844721
US,2020-03-25 23:33:19,1,0,0,32.79215361,-103.4123733
US,2020-03-25 23:33:19,3,0,0,32.7536828,-89.52402044
US,2020-03-25 23:33:19,11,0,0,39.20183497,-95.03620809
US,2020-03-25 23:33:19,3,0,0,40.36680311,-76.45651841
US,2020-03-25 23:33:19,40,0,0,32.60154883,-85.35132246
US,2020-03-25 23:33:19,0,0,0,34.78498904,-90.78383866
US,2020-03-25 23:33:19,42,3,0,26.58410348,-81.88399313
US,2020-03-25 23:33:19,25,0,0,31.779330600000005,-84.14324253
US,2020-03-25 23:33:19,0,0,0,41.74583951,-89.29977132
US,2020-03-25 23:33:19,0,0,0,40.64181461,-91.48183025
US,2020-03-25 23:33:19,0,0,0,37.59645942,-83.71513901
US,2020-03-25 23:33:19,14,0,0,34.291877500000005,-88.68149954
US,2020-03-25 23:33:19,1,0,0,35.47623147,-79.17569362
US,2020-03-25 23:33:19,2,0,0,34.16393091,-80.25690731
US,2020-03-25 23:33:19,0,0,0,30.31120597,-96.97045773
US,2020-03-25 23:33:19,2,0,0,36.70586667,-83.12606515
US,2020-03-25 23:33:19,1,0,0,44.94430054,-85.80150326
US,2020-03-25 23:33:19,13,0,0,33.55545125,-90.29900733
US,2020-03-25 23:33:19,38,1,0,40.6154815,-75.59435245
US,2020-03-25 23:33:19,0,0,0,44.9438088,-113.9309747
US,2020-03-25 23:33:19,3,0,0,41.89475156,-84.06603727
US,2020-03-25 23:33:19,2,0,0,35.24032589999999,-77.64245615
US,2020-03-25 23:33:19,8,1,0,30.45955727,-84.27491114
US,2020-03-25 23:33:19,0,0,0,31.29872538,-95.9936328
US,2020-03-25 23:33:19,0,0,0,37.09246661,-83.37999606
US,2020-03-25 23:33:19,0,0,0,37.12306748,-82.85346474
US,2020-03-25 23:33:19,0,0,0,29.31829741,-82.74007147
US,2020-03-25 23:33:19,0,0,0,46.23315327,-116.434146
US,2020-03-25 23:33:19,0,0,0,38.53184419,-83.37735618
US,2020-03-25 23:33:19,0,0,0,40.09673161,-91.72070156
US,2020-03-25 23:33:19,0,0,0,43.784415700000004,-75.44903992
US,2020-03-25 23:33:19,1,0,0,35.52853208,-87.49022694
US,2020-03-25 23:33:19,2,0,0,46.57756476,-122.39257690000001
US,2020-03-25 23:33:19,0,0,0,38.9947249,-80.49988181
US,2020-03-25 23:33:19,3,0,0,47.12610041,-112.39469799999999
US,2020-03-25 23:33:19,18,1,0,33.89665987,-81.27146426
US,2020-03-25 23:33:19,0,0,0,37.78258621,-79.44262866
US,2020-03-25 23:33:19,0,0,0,30.23766008,-84.8829258
US,2020-03-25 23:33:19,1,0,0,31.82588896,-81.49251135
US,2020-03-25 23:33:19,0,0,0,48.56084317,-111.02430700000001
US,2020-03-25 23:33:19,1,0,0,30.15152688,-94.81205615
US,2020-03-25 23:33:19,3,0,0,40.09136236,-82.48185785
US,2020-03-25 23:33:19,6,0,0,34.81185586,-86.98310072
US,2020-03-25 23:33:19,1,0,0,31.5454767,-96.58095444
US,2020-03-25 23:33:19,2,0,0,33.95317155,-91.74002806
US,2020-03-25 23:33:19,0,0,0,38.98749519,-103.51366490000001
US,2020-03-25 23:33:19,1,0,0,33.79201475,-82.45024131
US,2020-03-25 23:33:19,0,0,0,43.0012336,-114.1358773
US,2020-03-25 23:33:19,0,0,0,39.04549684,-98.20756994
US,2020-03-25 23:33:19,0,0,0,37.45475628,-84.6565327
US,2020-03-25 23:33:19,2,0,0,32.6003154,-92.66597409999999
US,2020-03-25 23:33:19,5,0,0,44.05996956,-69.54227124
US,2020-03-25 23:33:19,0,0,0,44.41311883,-96.26688165
US,2020-03-25 23:33:19,4,0,0,31.53288662,-90.45391915
US,2020-03-25 23:33:19,0,0,0,39.05345619,-90.95588181
US,2020-03-25 23:33:19,0,0,0,48.54265777,-115.4046155
US,2020-03-25 23:33:19,3,0,0,41.04658298,-100.74753740000001
US,2020-03-25 23:33:19,0,0,0,37.64268459,-114.8790388
US,2020-03-25 23:33:19,0,0,0,33.74526079,-105.4586166
US,2020-03-25 23:33:19,1,0,0,35.48508185,-81.21740317
US,2020-03-25 23:33:19,0,0,0,35.70270942,-96.8812462
US,2020-03-25 23:33:19,1,0,0,44.64252874,-123.86991200000001
US,2020-03-25 23:33:19,1,0,0,43.27841182,-96.72039050000001
US,2020-03-25 23:33:19,1,0,0,35.13738622,-86.58910106
US,2020-03-25 23:33:19,1,0,0,47.57705241,-118.41943880000001
US,2020-03-25 23:33:19,0,0,0,38.172154,-82.07017953
US,2020-03-25 23:33:19,0,0,0,45.33737523,-89.73411273
US,2020-03-25 23:33:19,0,0,0,42.26376367,-110.6563997
US,2020-03-25 23:33:19,7,0,0,42.07923082,-91.59809485
US,2020-03-25 23:33:19,4,0,0,38.21267844,-94.84254089
US,2020-03-25 23:33:19,0,0,0,39.87001769,-93.10704106
US,2020-03-25 23:33:19,25,1,0,44.48899494,-122.53731540000001
US,2020-03-25 23:33:19,0,0,0,36.27783108,-100.27331509999999
US,2020-03-25 23:33:19,33,0,0,41.7937534,-73.2451475
US,2020-03-25 23:33:19,0,0,0,33.70375665,-94.23468591
US,2020-03-25 23:33:19,0,0,0,28.35101362,-98.1246786
US,2020-03-25 23:33:19,1,0,0,40.89188292,-88.55784752
US,2020-03-25 23:33:19,0,0,0,37.21137452,-88.34797529
US,2020-03-25 23:33:19,6,0,0,30.44143993,-90.73061664
US,2020-03-25 23:33:19,16,1,0,42.60302282,-83.91297209
US,2020-03-25 23:33:19,0,0,0,39.78110272,-93.54645978
US,2020-03-25 23:33:19,3,0,0,42.72596275,-77.77966158
US,2020-03-25 23:33:19,1,0,0,30.70645047,-98.68475262
US,2020-03-25 23:33:19,0,0,0,35.21413234,-93.71951016
US,2020-03-25 23:33:19,2,0,0,40.7249637,-103.110817
US,2020-03-25 23:33:19,1,0,0,40.12581572,-89.36638784
US,2020-03-25 23:33:19,0,0,0,38.91735806,-101.148475
US,2020-03-25 23:33:19,1,0,0,36.85949479,-86.877635
US,2020-03-25 23:33:19,0,0,0,41.56650314,-100.4817851
US,2020-03-25 23:33:19,0,0,0,46.45729487,-99.47719806
US,2020-03-25 23:33:19,2,0,0,40.38996525,-83.76784341
US,2020-03-25 23:33:19,3,0,0,35.91899576,-97.44352845
US,2020-03-25 23:33:19,0,0,0,37.8299889,-81.93528571
US,2020-03-25 23:33:19,0,0,0,31.75218791,-81.74952375
US,2020-03-25 23:33:19,0,0,0,34.75392199,-91.88742357
US,2020-03-25 23:33:19,37,0,0,41.29553751,-82.15083537
US,2020-03-25 23:33:19,0,0,0,35.86631386,-106.31349850000001
US,2020-03-25 23:33:19,812,13,0,34.30828379,-118.22824109999999
US,2020-03-25 23:33:19,3,0,0,35.73939663,-84.31145275
US,2020-03-25 23:33:19,20,0,0,39.08990083,-77.63481877
US,2020-03-25 23:33:19,0,0,0,41.21842119,-91.26102611
US,2020-03-25 23:33:19,3,0,0,37.97850256,-77.96274807
US,2020-03-25 23:33:19,0,0,0,41.91371961,-99.45440415
US,2020-03-25 23:33:19,0,0,0,33.95273467,-97.23906784
US,2020-03-25 23:33:19,0,0,0,31.84947612,-103.5818571
US,2020-03-25 23:33:19,0,0,0,32.1597283,-86.65158371
US,2020-03-25 23:33:19,11,0,0,30.83568832,-83.27056716
US,2020-03-25 23:33:19,6,0,0,33.47386518,-88.44191529999998
US,2020-03-25 23:33:19,13,0,0,33.61008596,-101.82047890000001
US,2020-03-25 23:33:19,0,0,0,41.02958964,-93.32780803
US,2020-03-25 23:33:19,23,2,0,41.62101218,-83.65468618
US,2020-03-25 23:33:19,1,0,0,46.47227431,-85.54471223
US,2020-03-25 23:33:19,3,0,0,34.57286511,-84.00425681
US,2020-03-25 23:33:19,0,0,0,32.18179341,-107.75088259999998
US,2020-03-25 23:33:19,0,0,0,36.94618528,-78.24133319
US,2020-03-25 23:33:19,27,1,0,41.17823008,-75.98447579
US,2020-03-25 23:33:19,1,0,0,41.34310539,-77.06629984
US,2020-03-25 23:33:19,1,0,0,43.89522709,-99.85201878
US,2020-03-25 23:33:19,2,0,0,37.40021399,-79.19888138
US,2020-03-25 23:33:19,0,0,0,33.17657705,-101.8162849
US,2020-03-25 23:33:19,0,0,0,43.38107862,-96.20926845
US,2020-03-25 23:33:19,4,0,0,38.45576156,-96.15275715
US,2020-03-25 23:33:19,1,0,0,37.02080035,-88.07886257
US,2020-03-25 23:33:19,0,0,0,44.41327865,-95.83806103
US,2020-03-25 23:33:19,1,0,0,39.01777974,-119.18704790000001
US,2020-03-25 23:33:19,0,0,0,46.07028979,-85.04980537
US,2020-03-25 23:33:19,281,7,0,42.69158356,-82.92752801
US,2020-03-25 23:33:19,0,0,0,32.38759944,-85.69267724
US,2020-03-25 23:33:19,1,0,0,32.35207048,-84.04234127
US,2020-03-25 23:33:19,0,0,0,39.86064913,-88.96342505
US,2020-03-25 23:33:19,0,0,0,39.83049768,-92.56453089
US,2020-03-25 23:33:19,0,0,0,35.14867843,-83.41696617
US,2020-03-25 23:33:19,0,0,0,36.53157855,-86.00778595
US,2020-03-25 23:33:19,0,0,0,39.26119767,-89.92424028
US,2020-03-25 23:33:19,6,0,0,37.21513971,-119.76655890000002
US,2020-03-25 23:33:19,35,0,0,34.76327133,-86.55069633
US,2020-03-25 23:33:19,0,0,0,36.01038185,-93.72524943
US,2020-03-25 23:33:19,0,0,0,30.44396917,-83.47398594
US,2020-03-25 23:33:19,1,0,0,34.12920917,-83.21218732
US,2020-03-25 23:33:19,2,0,0,43.78141028,-111.65384740000002
US,2020-03-25 23:33:19,3,0,0,38.83042506,-89.90422563
US,2020-03-25 23:33:19,4,0,0,40.16143691,-85.71964711
US,2020-03-25 23:33:19,0,0,0,41.33081904,-94.01554631
US,2020-03-25 23:33:19,2,0,0,37.71659336,-84.27220275
US,2020-03-25 23:33:19,0,0,0,32.36918118,-91.23973355
US,2020-03-25 23:33:19,17,0,0,32.63389156,-90.03513564
US,2020-03-25 23:33:19,0,0,0,37.47865134,-90.34671429999999
US,2020-03-25 23:33:19,2,0,0,45.30080065,-111.9173017
US,2020-03-25 23:33:19,1,0,0,41.91676024,-97.6005481
US,2020-03-25 23:33:19,7,1,0,42.91653905,-75.67266639
US,2020-03-25 23:33:19,0,0,0,35.85402722,-82.71346418
US,2020-03-25 23:33:19,2,0,0,39.89381073,-83.40178317
US,2020-03-25 23:33:19,2,0,0,35.61181957,-88.84076036
US,2020-03-25 23:33:19,0,0,0,30.96694679,-95.93003775
US,2020-03-25 23:33:19,1,0,0,38.41531222,-78.28220331
US,2020-03-25 23:33:19,0,0,0,37.70820545,-83.0657714
US,2020-03-25 23:33:19,0,0,0,41.33521503,-92.64083907
US,2020-03-25 23:33:19,0,0,0,47.32557075,-95.80921485
US,2020-03-25 23:33:19,42,0,0,41.01631101,-80.77287029
US,2020-03-25 23:33:19,0,0,0,36.31149996,-98.53467076
US,2020-03-25 23:33:19,0,0,0,43.1937027,-117.62273950000001
US,2020-03-25 23:33:19,0,0,0,38.7464321,-77.48509905
US,2020-03-25 23:33:19,0,0,0,38.77058531,-77.44399307
US,2020-03-25 23:33:19,22,1,0,27.47196942,-82.31831044
US,2020-03-25 23:33:19,1,0,0,44.33352407,-86.05626916
US,2020-03-25 23:33:19,0,0,0,44.11946801,-87.80928853
US,2020-03-25 23:33:19,1,0,0,44.89792533,-89.75863384
US,2020-03-25 23:33:19,0,0,0,32.24767634,-87.78796182
US,2020-03-25 23:33:19,251,2,0,33.34835867,-112.49181540000001
US,2020-03-25 23:33:19,0,0,0,38.16193985,-91.92249662
US,2020-03-25 23:33:19,53,0,0,38.07122463,-122.72106310000001
US,2020-03-25 23:33:19,0,0,0,45.38553432,-88.03324599999998
US,2020-03-25 23:33:19,3,0,0,34.13697363,-87.88704173
US,2020-03-25 23:33:19,0,0,0,36.26844485,-92.68451899
US,2020-03-25 23:33:19,5,0,0,29.21227113,-82.05803627
US,2020-03-25 23:33:19,0,0,0,32.3483402,-84.52733571
US,2020-03-25 23:33:19,0,0,0,38.64963204,-88.91899208
US,2020-03-25 23:33:19,226,6,0,39.78163624,-86.13826325
US,2020-03-25 23:33:19,0,0,0,41.33445101,-93.09934783
US,2020-03-25 23:33:19,0,0,0,38.35855394,-97.09852509999999
US,2020-03-25 23:33:19,0,0,0,37.55218078,-85.26898542
US,2020-03-25 23:33:19,1,0,0,31.23132643,-89.8209217
US,2020-03-25 23:33:19,0,0,0,39.80601912,-91.62203062
US,2020-03-25 23:33:19,4,0,0,40.58610662,-83.15736305
US,2020-03-25 23:33:19,43,2,0,44.90287942,-122.58151170000001
US,2020-03-25 23:33:19,1,0,0,34.07859748,-79.36400756
US,2020-03-25 23:33:19,1,0,0,35.12997174,-85.62265895
US,2020-03-25 23:33:19,0,0,0,32.79868409,-94.35661230000001
US,2020-03-25 23:33:19,0,0,0,39.50984542,-80.24244659
US,2020-03-25 23:33:19,0,0,0,37.57978556,-119.9073334
US,2020-03-25 23:33:19,1,0,0,34.59905577,-79.67561152
US,2020-03-25 23:33:19,1,0,0,46.4338914,-87.64043701
US,2020-03-25 23:33:19,0,0,0,43.81911946,-89.40073763
US,2020-03-25 23:33:19,1,0,0,34.36975964,-86.30486727
US,2020-03-25 23:33:19,1,0,0,41.0327901,-89.34510444
US,2020-03-25 23:33:19,0,0,0,41.32467367,-86.26185087
US,2020-03-25 23:33:19,0,0,0,42.03586837,-92.99908190000001
US,2020-03-25 23:33:19,0,0,0,39.78359669,-96.52278974
US,2020-03-25 23:33:19,0,0,0,36.88007070000001,-88.32803576
US,2020-03-25 23:33:19,0,0,0,48.35825983,-96.37017407
US,2020-03-25 23:33:19,4,0,0,34.76216286,-89.50299462
US,2020-03-25 23:33:19,0,0,0,34.02311222,-96.76855464
US,2020-03-25 23:33:19,0,0,0,45.75870838,-97.59855639
US,2020-03-25 23:33:19,0,0,0,35.45798777,-86.76420988
US,2020-03-25 23:33:19,2,0,0,39.86064362,-80.66591062
US,2020-03-25 23:33:19,4,0,0,27.0772071,-80.43109784
US,2020-03-25 23:33:19,0,0,0,38.7099921,-86.80373186
US,2020-03-25 23:33:19,1,0,0,37.79990579,-82.51247478
US,2020-03-25 23:33:19,10,0,0,43.67429718,-94.55099908
US,2020-03-25 23:33:19,0,0,0,35.84326734,-77.10860251
US,2020-03-25 23:33:19,0,0,0,32.30600051,-101.9513518
US,2020-03-25 23:33:19,0,0,0,36.68212094,-79.86352771
US,2020-03-25 23:33:19,0,0,0,40.23917274,-89.91824452
US,2020-03-25 23:33:19,0,0,0,38.59471935,-83.82151043
US,2020-03-25 23:33:19,0,0,0,43.99509218,-86.24988902
US,2020-03-25 23:33:19,0,0,0,30.71780434,-99.22629416
US,2020-03-25 23:33:19,2,0,0,47.35007586,-123.1863685
US,2020-03-25 23:33:19,0,0,0,38.77071799,-82.02524219
US,2020-03-25 23:33:19,0,0,0,37.22078441,-88.71036614
US,2020-03-25 23:33:19,6,1,0,28.81955746,-96.01230294
US,2020-03-25 23:33:19,0,0,0,62.31305045,-149.5741743
US,2020-03-25 23:33:19,1,0,0,37.44164146,-76.34098896
US,2020-03-25 23:33:19,9,0,0,20.86399628,-156.56890969999995
US,2020-03-25 23:33:19,7,0,0,35.618741299999996,-87.07462444
US,2020-03-25 23:33:19,1,0,0,28.7429195,-100.3157686
US,2020-03-25 23:33:19,1,0,0,36.30179091,-95.23175116
US,2020-03-25 23:33:19,1,0,0,35.01123903,-97.44572302
US,2020-03-25 23:33:19,0,0,0,47.64469406,-105.79449939999999
US,2020-03-25 23:33:19,2,0,0,43.6742571,-97.36863144
US,2020-03-25 23:33:19,0,0,0,33.90161443,-82.30794338
US,2020-03-25 23:33:19,2,0,0,37.05350953,-88.70445755
US,2020-03-25 23:33:19,0,0,0,36.73874143,-84.48102924
US,2020-03-25 23:33:19,0,0,0,31.1925468,-99.34682807
US,2020-03-25 23:33:19,0,0,0,34.11664328,-94.77222373
US,2020-03-25 23:33:19,1,0,0,36.62869595,-94.34867205
US,2020-03-25 23:33:19,0,0,0,40.45674722,-90.67775541
US,2020-03-25 23:33:19,2,0,0,35.67736232,-82.0482425
US,2020-03-25 23:33:19,0,0,0,37.38002939,-81.65083669
US,2020-03-25 23:33:19,0,0,0,33.47851918,-82.48252774
US,2020-03-25 23:33:19,19,0,0,42.32451172,-88.45248227
US,2020-03-25 23:33:19,0,0,0,48.23104458,-100.6324822
US,2020-03-25 23:33:19,0,0,0,31.49683595,-81.40163426
US,2020-03-25 23:33:19,0,0,0,46.11182017,-99.44145858
US,2020-03-25 23:33:19,0,0,0,35.37235506,-95.66599306
US,2020-03-25 23:33:19,0,0,0,41.80938602,-78.56478358
US,2020-03-25 23:33:19,0,0,0,47.74133370000001,-103.395905
US,2020-03-25 23:33:19,3,0,0,35.58007720000001,-108.262245
US,2020-03-25 23:33:19,7,1,0,40.48996987,-88.84621113
US,2020-03-25 23:33:19,0,0,0,37.5301951,-87.26803443
US,2020-03-25 23:33:19,0,0,0,47.60766714,-101.3182418
US,2020-03-25 23:33:19,24,0,0,31.55255453,-97.20217694
US,2020-03-25 23:33:19,0,0,0,44.82367677,-94.27287017
US,2020-03-25 23:33:19,2,0,0,35.42812616,-84.61520715
US,2020-03-25 23:33:19,0,0,0,28.35251708,-98.56769164
US,2020-03-25 23:33:19,0,0,0,35.17468549,-88.5647812
US,2020-03-25 23:33:19,0,0,0,38.39184858,-97.64769869
US,2020-03-25 23:33:19,0,0,0,41.56797682,-101.05993620000001
US,2020-03-25 23:33:19,0,0,0,45.76626028,-99.22118798
US,2020-03-25 23:33:19,0,0,0,37.23859987,-100.36483100000001
US,2020-03-25 23:33:19,0,0,0,37.96163597,-86.21028219
US,2020-03-25 23:33:19,1,0,0,44.56676791,-102.71627409999999
US,2020-03-25 23:33:19,0,0,0,46.59907074,-110.8898557
US,2020-03-25 23:33:19,170,0,0,35.24469268,-80.8317671
US,2020-03-25 23:33:19,3,0,0,36.67882005,-78.36131056
US,2020-03-25 23:33:19,0,0,0,43.64064262,-85.32463223
US,2020-03-25 23:33:19,22,0,0,41.11770589,-81.89986209999998
US,2020-03-25 23:33:19,1,0,0,29.355730100000002,-99.11030298
US,2020-03-25 23:33:19,0,0,0,45.12328869,-94.52839455
US,2020-03-25 23:33:19,0,0,0,39.09224872,-82.0305041
US,2020-03-25 23:33:19,0,0,0,35.51558739,-84.81482914
US,2020-03-25 23:33:19,0,0,0,43.58078848,-100.7563186
US,2020-03-25 23:33:19,0,0,0,40.02742725,-89.80246001
US,2020-03-25 23:33:19,0,0,0,30.88990665,-99.82047940000001
US,2020-03-25 23:33:19,2,0,0,39.4381191,-123.39113130000001
US,2020-03-25 23:33:19,1,0,0,37.94090733,-83.59985712
US,2020-03-25 23:33:19,0,0,0,45.58038692,-87.55370409
US,2020-03-25 23:33:19,0,0,0,45.00422544,-88.70950714
US,2020-03-25 23:33:19,2,0,0,37.18922369,-120.72090349999999
US,2020-03-25 23:33:19,0,0,0,41.20596782,-90.74290052
US,2020-03-25 23:33:19,0,0,0,37.81474237,-84.87488475
US,2020-03-25 23:33:19,0,0,0,40.42212303,-93.56829590000001
US,2020-03-25 23:33:19,82,0,0,40.28047017,-74.70479631
US,2020-03-25 23:33:19,0,0,0,47.31213126,-101.8318399
US,2020-03-25 23:33:19,1,0,0,40.54043046,-84.62912742
US,2020-03-25 23:33:19,2,0,0,41.30248872,-80.25816981
US,2020-03-25 23:33:19,2,0,0,37.40481169,-81.11023142
US,2020-03-25 23:33:19,1,0,0,33.04163534,-84.68859732
US,2020-03-25 23:33:19,0,0,0,41.16624273,-98.0374887
US,2020-03-25 23:33:19,4,0,0,43.29662971,-71.6811573
US,2020-03-25 23:33:19,5,0,0,39.01787888,-108.469799
US,2020-03-25 23:33:19,0,0,0,36.99459295,-85.63123699
US,2020-03-25 23:33:19,1,0,0,40.76940965,-86.04525048
US,2020-03-25 23:33:19,0,0,0,38.56383358,-94.83832189
US,2020-03-25 23:33:19,19,1,0,40.0543329,-84.22871271
US,2020-03-25 23:33:19,400,0,0,25.6112362,-80.55170587
US,2020-03-25 23:33:19,15,0,0,41.45949668,-72.53714864
US,2020-03-25 23:33:19,446,1,0,42.48607732,-71.39049229
US,2020-03-25 23:33:19,316,0,0,40.43629879,-74.41426991
US,2020-03-25 23:33:19,0,0,0,37.63191998,-76.55064617
US,2020-03-25 23:33:19,6,0,0,43.64330771,-84.38804374
US,2020-03-25 23:33:19,4,1,0,31.86904128,-102.03156820000001
US,2020-03-25 23:33:19,0,0,0,40.61116939,-77.61070738
US,2020-03-25 23:33:19,2,0,0,30.78581830000001,-96.97718698
US,2020-03-25 23:33:19,0,0,0,39.0729209,-113.1020328
US,2020-03-25 23:33:19,0,0,0,45.93705297,-93.63236823
US,2020-03-25 23:33:19,0,0,0,33.31403423,-93.89285258
US,2020-03-25 23:33:19,2,0,0,31.16568912,-84.73151117
US,2020-03-25 23:33:19,0,0,0,38.21450288,-92.42610898
US,2020-03-25 23:33:19,0,0,0,41.03299766,-95.61920963
US,2020-03-25 23:33:19,0,0,0,31.49557106,-98.59272068
US,2020-03-25 23:33:19,325,4,0,43.00486062,-87.96733172
US,2020-03-25 23:33:19,0,0,0,44.02197882,-97.60992207
US,2020-03-25 23:33:19,0,0,0,37.66954283,-106.92816979999999
US,2020-03-25 23:33:19,0,0,0,47.15283992,-115.00152390000001
US,2020-03-25 23:33:19,0,0,0,38.53841696,-118.4344506
US,2020-03-25 23:33:19,0,0,0,39.41561583,-78.94104895
US,2020-03-25 23:33:19,0,0,0,37.73048351,-82.13338365
US,2020-03-25 23:33:19,0,0,0,42.85518524,-113.6357257
US,2020-03-25 23:33:19,13,0,0,43.67441641,-96.7910885
US,2020-03-25 23:33:19,0,0,0,44.33772443,-85.09256478
US,2020-03-25 23:33:19,0,0,0,35.76271485,-90.05194370000002
US,2020-03-25 23:33:19,0,0,0,36.82516239,-89.29505753
US,2020-03-25 23:33:19,6,0,0,47.03728583,-113.92135079999998
US,2020-03-25 23:33:19,4,0,0,31.22483255,-84.19381821
US,2020-03-25 23:33:19,0,0,0,43.35638371,-92.78887719
US,2020-03-25 23:33:19,2,0,0,39.39331582,-98.20906732
US,2020-03-25 23:33:19,0,0,0,36.01059309,-82.1582442
US,2020-03-25 23:33:19,0,0,0,32.30623474,-100.9212058
US,2020-03-25 23:33:19,10,0,0,30.78472347,-88.20842409
US,2020-03-25 23:33:19,0,0,0,41.58965602,-120.7244817
US,2020-03-25 23:33:19,0,0,0,40.61810999,-108.2070876
US,2020-03-25 23:33:19,0,0,0,35.70471703,-113.7577902
US,2020-03-25 23:33:19,2,0,0,38.63571781,-92.57976951
US,2020-03-25 23:33:19,313,3,0,40.26549699,-74.22240686
US,2020-03-25 23:33:19,4,0,0,37.93899289,-118.8872409
US,2020-03-25 23:33:19,0,0,0,42.05220391,-95.95743843
US,2020-03-25 23:33:19,16,0,0,39.63218457,-80.04766838
US,2020-03-25 23:33:19,0,0,0,31.56729412,-87.36995001
US,2020-03-25 23:33:19,0,0,0,34.6815935,-91.20540287
US,2020-03-25 23:33:19,8,0,0,25.20904673,-81.07812416
US,2020-03-25 23:33:19,3,0,0,33.014289,-83.92097166
US,2020-03-25 23:33:19,2,0,0,38.27594376,-90.17761038
US,2020-03-25 23:33:19,4,0,0,39.16130004,-86.52414358
US,2020-03-25 23:33:19,0,0,0,41.02988815,-92.8690667
US,2020-03-25 23:33:19,0,0,0,36.71225341,-85.71596443
US,2020-03-25 23:33:19,18,0,0,41.92734151,-83.53749864
US,2020-03-25 23:33:19,3,0,0,33.89236763,-88.4808438
US,2020-03-25 23:33:19,0,0,0,39.49593978,-92.00043978
US,2020-03-25 23:33:19,118,3,0,43.14638895,-77.69322942
US,2020-03-25 23:33:19,0,0,0,39.72984936,-81.08464734
US,2020-03-25 23:33:19,51,1,0,41.05934058,-75.34031025
US,2020-03-25 23:33:19,2,0,0,35.44550387,-84.24902965
US,2020-03-25 23:33:19,0,0,0,37.56274716,-80.54577965
US,2020-03-25 23:33:19,1,0,0,43.94641218,-90.61881899999999
US,2020-03-25 23:33:19,0,0,0,33.67521893,-97.72500958
US,2020-03-25 23:33:19,2,0,0,43.31082541,-85.15252824
US,2020-03-25 23:33:19,24,1,0,36.21862405,-121.24133970000001
US,2020-03-25 23:33:19,0,0,0,37.33859579,-108.59588570000001
US,2020-03-25 23:33:19,13,0,0,32.2206831,-86.20969272
US,2020-03-25 23:33:19,0,0,0,34.53704874,-93.65824478
US,2020-03-25 23:33:19,0,0,0,32.17201038,-82.53527476
US,2020-03-25 23:33:19,0,0,0,39.23198845,-89.47809254
US,2020-03-25 23:33:19,1,0,0,40.04034823,-86.89335024
US,2020-03-25 23:33:19,0,0,0,41.03018714,-95.15642896
US,2020-03-25 23:33:19,0,0,0,37.19236568,-95.74329258
US,2020-03-25 23:33:19,2,0,0,38.03253032,-83.9145241
US,2020-03-25 23:33:19,127,1,0,39.13676329,-77.20358245
US,2020-03-25 23:33:19,4,0,0,33.49419589,-89.61729103
US,2020-03-25 23:33:19,1,0,0,38.94022054,-91.47000721
US,2020-03-25 23:33:19,4,0,0,42.90123494,-74.44011632
US,2020-03-25 23:33:19,1,0,0,35.33155144,-79.90416657
US,2020-03-25 23:33:19,14,0,0,39.75394919,-84.29050975
US,2020-03-25 23:33:19,219,2,0,40.21053671,-75.36652296
US,2020-03-25 23:33:19,6,0,0,36.49609412,-87.38550661
US,2020-03-25 23:33:19,31,0,0,30.30079133,-95.50572772
US,2020-03-25 23:33:19,0,0,0,37.17746986,-80.37868691
US,2020-03-25 23:33:19,0,0,0,45.0275929,-84.12696227
US,2020-03-25 23:33:19,4,0,0,41.03023987,-76.66345939
US,2020-03-25 23:33:19,3,0,0,38.40214114,-108.26390220000002
US,2020-03-25 23:33:19,0,0,0,44.02266214,-96.67081159
US,2020-03-25 23:33:19,2,0,0,35.30885257,-79.48474178
US,2020-03-25 23:33:19,0,0,0,35.27724699,-86.36230578
US,2020-03-25 23:33:19,0,0,0,35.83769242,-101.8930281
US,2020-03-25 23:33:19,0,0,0,36.01095101,-104.9497716
US,2020-03-25 23:33:19,1,0,0,32.81686191,-91.80421614
US,2020-03-25 23:33:19,5,0,0,34.45500589,-86.85475946
US,2020-03-25 23:33:19,3,0,0,40.26279810000001,-103.8093302
US,2020-03-25 23:33:19,1,0,0,33.59232073,-83.49129491
US,2020-03-25 23:33:19,0,0,0,39.71654544,-90.20255104
US,2020-03-25 23:33:19,5,0,0,39.47899078,-86.44573375
US,2020-03-25 23:33:19,0,0,0,37.92465657,-83.25558245
US,2020-03-25 23:33:19,0,0,0,38.4181765,-92.88791859
US,2020-03-25 23:33:19,0,0,0,39.62081738,-81.85308173
US,2020-03-25 23:33:19,0,0,0,36.13248031,-84.64880098
US,2020-03-25 23:33:19,0,0,0,41.08830262,-111.5727723
US,2020-03-25 23:33:19,0,0,0,39.55439028,-78.26311676
US,2020-03-25 23:33:19,0,0,0,41.71711774,-103.0061405
US,2020-03-25 23:33:19,2,0,0,38.68827511,-96.65128437
